,gene_id,database,kegg_id
30216,bll7820,KEGG_pathway,map04714
30217,bll7820,KEGG_pathway,map04920
30225,bll7821,KEGG_pathway,map00071
30226,bll7821,KEGG_pathway,map00362
30227,bll7821,KEGG_pathway,map00650
30228,bll7821,KEGG_pathway,map01100
30229,bll7821,KEGG_pathway,map01120
30230,bll7821,KEGG_pathway,map01200
30231,bll7821,KEGG_pathway,map01212
30232,blr7822,KEGG_pathway,-
30235,blr7823,KEGG_pathway,map02010
30236,blr7823,KEGG_pathway,map02024
30239,blr7824,KEGG_pathway,map02010
30240,blr7824,KEGG_pathway,map02024
30243,blr7825,KEGG_pathway,map02010
30244,blr7825,KEGG_pathway,map02024
30247,blr7826,KEGG_pathway,map02010
30248,blr7826,KEGG_pathway,map02024
30251,blr7827,KEGG_pathway,map02010
30252,blr7827,KEGG_pathway,map02024
30255,blr7828,KEGG_pathway,map02010
30256,blr7828,KEGG_pathway,map02024
30259,blr7829,KEGG_pathway,map02010
30260,blr7829,KEGG_pathway,map02024
30270,blr7830,KEGG_pathway,map00030
30271,blr7830,KEGG_pathway,map00260
30272,blr7830,KEGG_pathway,map00561
30273,blr7830,KEGG_pathway,map00630
30274,blr7830,KEGG_pathway,map00680
30275,blr7830,KEGG_pathway,map01100
30276,blr7830,KEGG_pathway,map01120
30277,blr7830,KEGG_pathway,map01130
30278,blr7830,KEGG_pathway,map01200
30279,bll7831,KEGG_pathway,-
30282,blr7832,KEGG_pathway,map02010
30283,blr7832,KEGG_pathway,map02024
30286,blr7833,KEGG_pathway,map02010
30287,blr7833,KEGG_pathway,map02024
30290,blr7834,KEGG_pathway,map02010
30291,blr7834,KEGG_pathway,map02024
30292,bll7835,KEGG_pathway,-
30293,blr7836,KEGG_pathway,-
30294,bll7837,KEGG_pathway,-
30299,bll7838,KEGG_pathway,map00362
30300,bll7838,KEGG_pathway,map01100
30301,bll7838,KEGG_pathway,map01120
30302,bll7838,KEGG_pathway,map01220
30303,blr7839,KEGG_pathway,-
30304,blr7840,KEGG_pathway,-
30305,blr7841,KEGG_pathway,-
30306,blr7842,KEGG_pathway,-
30307,blr7843,KEGG_pathway,-
30309,blr7844,KEGG_pathway,map00920
30310,blr7845,KEGG_pathway,-
30311,blr7846,KEGG_pathway,-
30317,blr7847,KEGG_pathway,map00130
30318,blr7847,KEGG_pathway,map00362
30319,blr7847,KEGG_pathway,map01100
30320,blr7847,KEGG_pathway,map01110
30321,blr7847,KEGG_pathway,map01120
30324,blr7848,KEGG_pathway,map02010
30325,blr7848,KEGG_pathway,map02024
30326,bll7849,KEGG_pathway,-
30327,bsl7850,KEGG_pathway,-
30328,blr7851,KEGG_pathway,-
30329,blr7852,KEGG_pathway,-
30330,bll7854,KEGG_pathway,-
30331,blr7855,KEGG_pathway,-
30332,blr7856,KEGG_pathway,-
30333,blr7857,KEGG_pathway,-
30334,bll7858,KEGG_pathway,-
30344,bll7859,KEGG_pathway,map00480
30345,bll7859,KEGG_pathway,map00980
30346,bll7859,KEGG_pathway,map00982
30347,bll7859,KEGG_pathway,map00983
30348,bll7859,KEGG_pathway,map01524
30349,bll7859,KEGG_pathway,map05200
30350,bll7859,KEGG_pathway,map05204
30351,bll7859,KEGG_pathway,map05225
30352,bll7859,KEGG_pathway,map05418
30353,blr7860,KEGG_pathway,-
30354,bll7861,KEGG_pathway,-
30358,bll7862,KEGG_pathway,map00270
30359,bll7862,KEGG_pathway,map01100
30360,bll7862,KEGG_pathway,map01130
30361,bll7863,KEGG_pathway,-
30362,bll7864,KEGG_pathway,-
30365,blr7865,KEGG_pathway,map02010
30366,blr7865,KEGG_pathway,map02024
30367,blr7866,KEGG_pathway,-
30369,blr7867,KEGG_pathway,map02010
30372,blr7868,KEGG_pathway,map02010
30373,blr7868,KEGG_pathway,map02030
30375,blr7869,KEGG_pathway,map02010
30376,blr7870,KEGG_pathway,-
30377,blr7871,KEGG_pathway,-
30378,blr7872,KEGG_pathway,-
30379,blr7873,KEGG_pathway,-
30380,blr7874,KEGG_pathway,-
30381,bll7875,KEGG_pathway,-
30382,bll7876,KEGG_pathway,-
30383,bll7877,KEGG_pathway,-
30384,blr7878,KEGG_pathway,-
30385,blr7879,KEGG_pathway,-
30393,bll7880,KEGG_pathway,map00061
30394,bll7880,KEGG_pathway,map00333
30395,bll7880,KEGG_pathway,map00780
30396,bll7880,KEGG_pathway,map01040
30397,bll7880,KEGG_pathway,map01100
30398,bll7880,KEGG_pathway,map01130
30399,bll7880,KEGG_pathway,map01212
30400,blr7881,KEGG_pathway,-
30401,bll7882,KEGG_pathway,-
30402,blr7884,KEGG_pathway,-
30403,blr7885,KEGG_pathway,-
30411,bll7886,KEGG_pathway,map00061
30412,bll7886,KEGG_pathway,map00333
30413,bll7886,KEGG_pathway,map00780
30414,bll7886,KEGG_pathway,map01040
30415,bll7886,KEGG_pathway,map01100
30416,bll7886,KEGG_pathway,map01130
30417,bll7886,KEGG_pathway,map01212
30418,blr7887,KEGG_pathway,-
30426,blr7888,KEGG_pathway,map00061
30427,blr7888,KEGG_pathway,map00333
30428,blr7888,KEGG_pathway,map00780
30429,blr7888,KEGG_pathway,map01040
30430,blr7888,KEGG_pathway,map01100
30431,blr7888,KEGG_pathway,map01130
30432,blr7888,KEGG_pathway,map01212
30433,bll7889,KEGG_pathway,-
30434,blr7890,KEGG_pathway,-
30438,blr7891,KEGG_pathway,map00350
30439,blr7891,KEGG_pathway,map01120
30440,blr7891,KEGG_pathway,map01220
30450,blr7892,KEGG_pathway,map00480
30451,blr7892,KEGG_pathway,map00980
30452,blr7892,KEGG_pathway,map00982
30453,blr7892,KEGG_pathway,map00983
30454,blr7892,KEGG_pathway,map01524
30455,blr7892,KEGG_pathway,map05200
30456,blr7892,KEGG_pathway,map05204
30457,blr7892,KEGG_pathway,map05225
30458,blr7892,KEGG_pathway,map05418
30459,blr7893,KEGG_pathway,-
30463,blr7894,KEGG_pathway,map00980
30464,blr7894,KEGG_pathway,map04976
30465,blr7894,KEGG_pathway,map05204
30466,blr7895,KEGG_pathway,-
30473,blr7896,KEGG_pathway,map00330
30474,blr7896,KEGG_pathway,map00360
30475,blr7896,KEGG_pathway,map00380
30476,blr7896,KEGG_pathway,map00627
30477,blr7896,KEGG_pathway,map00643
30478,blr7896,KEGG_pathway,map01120
30479,blr7897,KEGG_pathway,-
30496,bll7898,KEGG_pathway,map00010
30497,bll7898,KEGG_pathway,map00071
30498,bll7898,KEGG_pathway,map00350
30499,bll7898,KEGG_pathway,map00625
30500,bll7898,KEGG_pathway,map00626
30501,bll7898,KEGG_pathway,map00680
30502,bll7898,KEGG_pathway,map00830
30503,bll7898,KEGG_pathway,map00980
30504,bll7898,KEGG_pathway,map00982
30505,bll7898,KEGG_pathway,map01100
30506,bll7898,KEGG_pathway,map01110
30507,bll7898,KEGG_pathway,map01120
30508,bll7898,KEGG_pathway,map01130
30509,bll7898,KEGG_pathway,map01200
30510,bll7898,KEGG_pathway,map01220
30511,bll7898,KEGG_pathway,map05204
30522,bll7899,KEGG_pathway,map00071
30523,bll7899,KEGG_pathway,map00280
30524,bll7899,KEGG_pathway,map00410
30525,bll7899,KEGG_pathway,map00640
30526,bll7899,KEGG_pathway,map01100
30527,bll7899,KEGG_pathway,map01110
30528,bll7899,KEGG_pathway,map01130
30529,bll7899,KEGG_pathway,map01200
30530,bll7899,KEGG_pathway,map01212
30531,bll7899,KEGG_pathway,map03320
30532,blr7900,KEGG_pathway,-
30533,blr7901,KEGG_pathway,-
30534,bll7902,KEGG_pathway,-
30535,bsl7903,KEGG_pathway,-
30537,blr7904,KEGG_pathway,map02026
30538,blr7905,KEGG_pathway,-
30542,bll7906,KEGG_pathway,map00360
30543,bll7906,KEGG_pathway,map01120
30544,bll7906,KEGG_pathway,map01220
30545,bll7907,KEGG_pathway,-
30546,bll7908,KEGG_pathway,-
30547,blr7909,KEGG_pathway,-
30548,bll7910,KEGG_pathway,-
30549,bll7911,KEGG_pathway,-
30551,bll7912,KEGG_pathway,map00230
30552,bll7913,KEGG_pathway,-
30553,bll7914,KEGG_pathway,-
30554,bsl7915,KEGG_pathway,-
30556,bll7916,KEGG_pathway,map02024
30559,bll7917,KEGG_pathway,map00970
30560,bll7917,KEGG_pathway,map01100
30562,bll7918,KEGG_pathway,map02024
30564,bll7919,KEGG_pathway,map02024
30566,bll7920,KEGG_pathway,map02024
30568,bll7921,KEGG_pathway,map02024
30570,blr7922,KEGG_pathway,map02024
30575,bll7923,KEGG_pathway,map00230
30576,bll7923,KEGG_pathway,map02025
30577,bll7923,KEGG_pathway,map04113
30578,bll7923,KEGG_pathway,map04213
30579,bll7924,KEGG_pathway,-
30580,blr7925,KEGG_pathway,-
30581,blr7926,KEGG_pathway,-
30584,bll7927,KEGG_pathway,map02010
30585,bll7927,KEGG_pathway,map02024
30596,bll7928,KEGG_pathway,map00061
30597,bll7928,KEGG_pathway,map00071
30598,bll7928,KEGG_pathway,map01100
30599,bll7928,KEGG_pathway,map01212
30600,bll7928,KEGG_pathway,map02024
30601,bll7928,KEGG_pathway,map03320
30602,bll7928,KEGG_pathway,map04146
30603,bll7928,KEGG_pathway,map04216
30604,bll7928,KEGG_pathway,map04714
30605,bll7928,KEGG_pathway,map04920
30608,bll7929,KEGG_pathway,map02010
30609,bll7929,KEGG_pathway,map02024
30612,bll7930,KEGG_pathway,map02010
30613,bll7930,KEGG_pathway,map02024
30616,bll7931,KEGG_pathway,map02010
30617,bll7931,KEGG_pathway,map02024
30620,bll7932,KEGG_pathway,map02010
30621,bll7932,KEGG_pathway,map02024
30622,blr7933,KEGG_pathway,-
30623,blr7934,KEGG_pathway,-
30624,blr7935,KEGG_pathway,-
30625,blr7936,KEGG_pathway,-
30628,blr7937,KEGG_pathway,map00051
30629,blr7937,KEGG_pathway,map01120
30630,bll7938,KEGG_pathway,-
30631,blr7939,KEGG_pathway,-
30633,bll7941,KEGG_pathway,-
30638,bll7942,KEGG_pathway,map00362
30639,bll7942,KEGG_pathway,map01100
30640,bll7942,KEGG_pathway,map01120
30641,bll7942,KEGG_pathway,map01220
30642,blr7943,KEGG_pathway,-
30644,bll7944,KEGG_pathway,map02010
30646,bll7945,KEGG_pathway,map02010
30648,bll7946,KEGG_pathway,map02010
30650,bll7947,KEGG_pathway,map02010
30651,blr7948,KEGG_pathway,-
30653,blr7949,KEGG_pathway,map00440
30654,blr7950,KEGG_pathway,-
30655,bll7951,KEGG_pathway,-
30656,bll7952,KEGG_pathway,-
30659,bll7953,KEGG_pathway,map00053
30660,bll7953,KEGG_pathway,map01100
30663,bll7954,KEGG_pathway,map02020
30664,bll7954,KEGG_pathway,map02030
30665,bll7955,KEGG_pathway,-
30666,bll7956,KEGG_pathway,-
30667,bll7957,KEGG_pathway,-
30668,blr7958,KEGG_pathway,-
30669,blr7959,KEGG_pathway,-
30670,bll7960,KEGG_pathway,-
30672,blr7961,KEGG_pathway,map04141
30673,bll7962,KEGG_pathway,-
30674,bll7963,KEGG_pathway,-
30675,bll7964,KEGG_pathway,-
30683,bll7965,KEGG_pathway,map00260
30684,bll7965,KEGG_pathway,map00680
30685,bll7965,KEGG_pathway,map01100
30686,bll7965,KEGG_pathway,map01120
30687,bll7965,KEGG_pathway,map01130
30688,bll7965,KEGG_pathway,map01200
30689,bll7965,KEGG_pathway,map01230
30690,bll7966,KEGG_pathway,-
30694,bll7967,KEGG_pathway,map00920
30695,bll7967,KEGG_pathway,map01100
30696,bll7967,KEGG_pathway,map01120
30697,bll7968,KEGG_pathway,-
30705,bll7969,KEGG_pathway,map00261
30706,bll7969,KEGG_pathway,map00300
30707,bll7969,KEGG_pathway,map01100
30708,bll7969,KEGG_pathway,map01110
30709,bll7969,KEGG_pathway,map01120
30710,bll7969,KEGG_pathway,map01130
30711,bll7969,KEGG_pathway,map01230
30712,blr7970,KEGG_pathway,-
30713,blr7971,KEGG_pathway,-
30714,blr7973,KEGG_pathway,-
30715,blr7974,KEGG_pathway,-
30716,blr7975,KEGG_pathway,-
30717,bll7976,KEGG_pathway,-
30718,blr7978,KEGG_pathway,-
30719,blr7979,KEGG_pathway,-
30720,blr7980,KEGG_pathway,-
30737,bll7981,KEGG_pathway,map00010
30738,bll7981,KEGG_pathway,map00071
30739,bll7981,KEGG_pathway,map00350
30740,bll7981,KEGG_pathway,map00625
30741,bll7981,KEGG_pathway,map00626
30742,bll7981,KEGG_pathway,map00680
30743,bll7981,KEGG_pathway,map00830
30744,bll7981,KEGG_pathway,map00980
30745,bll7981,KEGG_pathway,map00982
30746,bll7981,KEGG_pathway,map01100
30747,bll7981,KEGG_pathway,map01110
30748,bll7981,KEGG_pathway,map01120
30749,bll7981,KEGG_pathway,map01130
30750,bll7981,KEGG_pathway,map01200
30751,bll7981,KEGG_pathway,map01220
30752,bll7981,KEGG_pathway,map05204
30753,bll7982,KEGG_pathway,-
30763,bll7983,KEGG_pathway,map00480
30764,bll7983,KEGG_pathway,map00980
30765,bll7983,KEGG_pathway,map00982
30766,bll7983,KEGG_pathway,map00983
30767,bll7983,KEGG_pathway,map01524
30768,bll7983,KEGG_pathway,map05200
30769,bll7983,KEGG_pathway,map05204
30770,bll7983,KEGG_pathway,map05225
30771,bll7983,KEGG_pathway,map05418
30772,blr7984,KEGG_pathway,-
30773,blr7985,KEGG_pathway,-
30774,bll7986,KEGG_pathway,-
30775,bll7987,KEGG_pathway,-
30777,bll7988,KEGG_pathway,map02010
30782,bll7989,KEGG_pathway,map00270
30783,bll7989,KEGG_pathway,map01100
30784,bll7989,KEGG_pathway,map01110
30785,bll7989,KEGG_pathway,map01230
30786,bll7990,KEGG_pathway,-
30787,bll7991,KEGG_pathway,-
30788,bsl7992,KEGG_pathway,-
30789,bll7993,KEGG_pathway,-
30795,blr7995,KEGG_pathway,map00220
30796,blr7995,KEGG_pathway,map00250
30797,blr7995,KEGG_pathway,map00430
30798,blr7995,KEGG_pathway,map00910
30799,blr7995,KEGG_pathway,map01100
30800,bll7996,KEGG_pathway,-
30801,blr7997,KEGG_pathway,-
30806,blr7998,KEGG_pathway,map00071
30807,blr7998,KEGG_pathway,map00360
30808,blr7998,KEGG_pathway,map01120
30809,blr7998,KEGG_pathway,map01220
30813,bll7999,KEGG_pathway,map02010
30814,bll7999,KEGG_pathway,map02020
30815,bll7999,KEGG_pathway,map05152
30816,blr8000,KEGG_pathway,-
30817,blr8004,KEGG_pathway,-
30818,blr8006,KEGG_pathway,-
30819,blr8007,KEGG_pathway,-
30820,bll8008,KEGG_pathway,-
30821,bsr8009,KEGG_pathway,-
30822,blr8010,KEGG_pathway,-
30823,bll8011,KEGG_pathway,-
30824,bsl8012,KEGG_pathway,-
30830,bll8013,KEGG_pathway,map00400
30831,bll8013,KEGG_pathway,map01100
30832,bll8013,KEGG_pathway,map01110
30833,bll8013,KEGG_pathway,map01130
30834,bll8013,KEGG_pathway,map01230
30836,bll8014,KEGG_pathway,map03450
30843,blr8018,KEGG_pathway,map00230
30844,blr8018,KEGG_pathway,map00240
30845,blr8018,KEGG_pathway,map01100
30846,blr8018,KEGG_pathway,map03030
30847,blr8018,KEGG_pathway,map03430
30848,blr8018,KEGG_pathway,map03440
30849,bll8019,KEGG_pathway,-
30850,bll8020,KEGG_pathway,-
30851,bsl8021,KEGG_pathway,-
30853,blr8022,KEGG_pathway,map03450
30854,bsl8023,KEGG_pathway,-
30855,bll8024,KEGG_pathway,-
30856,bll8025,KEGG_pathway,-
30857,bll8026,KEGG_pathway,-
30858,blr8027,KEGG_pathway,-
30859,bsr8028,KEGG_pathway,-
30860,bsr8030,KEGG_pathway,-
30861,blr8031,KEGG_pathway,-
30862,bll8032,KEGG_pathway,-
30863,bll8033,KEGG_pathway,-
30864,bll8034,KEGG_pathway,-
30865,bll8035,KEGG_pathway,-
30866,bll8036,KEGG_pathway,-
30867,blr8037,KEGG_pathway,-
30868,bll8038,KEGG_pathway,-
30869,blr8039,KEGG_pathway,-
30870,blr8040,KEGG_pathway,-
30871,blr8041,KEGG_pathway,-
30872,blr8042,KEGG_pathway,-
30873,bll8044,KEGG_pathway,-
30875,bsr8045,KEGG_pathway,map00650
30876,bll8046,KEGG_pathway,-
30877,bll8048,KEGG_pathway,-
30878,blr8050,KEGG_pathway,-
30880,blr8051,KEGG_pathway,map03420
30881,bsr8052,KEGG_pathway,-
30882,bll8053,KEGG_pathway,-
30883,bll8054,KEGG_pathway,-
30884,bll8055,KEGG_pathway,-
30885,bll8056,KEGG_pathway,-
30886,bll8057,KEGG_pathway,-
30887,blr8062,KEGG_pathway,-
30888,blr8063,KEGG_pathway,-
30889,blr8064,KEGG_pathway,-
30890,blr8065,KEGG_pathway,-
30891,blr8066,KEGG_pathway,-
30892,bll8067,KEGG_pathway,-
30893,bll8068,KEGG_pathway,-
30894,blr8069,KEGG_pathway,-
30895,blr8070,KEGG_pathway,-
30896,blr8071,KEGG_pathway,-
30897,bll8072,KEGG_pathway,-
30905,bll8073,KEGG_pathway,map04013
30906,bll8073,KEGG_pathway,map04068
30907,bll8073,KEGG_pathway,map04146
30908,bll8073,KEGG_pathway,map04211
30909,bll8073,KEGG_pathway,map04212
30910,bll8073,KEGG_pathway,map04213
30911,bll8073,KEGG_pathway,map05016
30912,bll8074,KEGG_pathway,-
30913,bll8078,KEGG_pathway,-
30914,blr8079,KEGG_pathway,-
30921,bll8083,KEGG_pathway,map00230
30922,bll8083,KEGG_pathway,map00240
30923,bll8083,KEGG_pathway,map01100
30924,bll8083,KEGG_pathway,map03030
30925,bll8083,KEGG_pathway,map03430
30926,bll8083,KEGG_pathway,map03440
30927,bll8084,KEGG_pathway,-
30928,bll8085,KEGG_pathway,-
30929,bll8086,KEGG_pathway,-
30930,blr8087,KEGG_pathway,-
30931,blr8088,KEGG_pathway,-
30932,bll8089,KEGG_pathway,-
30933,blr8090,KEGG_pathway,-
30934,bll8091,KEGG_pathway,-
30935,bsl8092,KEGG_pathway,-
30936,bll8093,KEGG_pathway,-
30937,bll8094,KEGG_pathway,-
30938,bll8095,KEGG_pathway,-
30940,bsr8096,KEGG_pathway,map03010
30941,blr8097,KEGG_pathway,-
30945,blr8098,KEGG_pathway,map02024
30946,blr8098,KEGG_pathway,map03060
30947,blr8098,KEGG_pathway,map03070
30948,blr8099,KEGG_pathway,-
30949,blr8100,KEGG_pathway,-
30956,blr8101,KEGG_pathway,map00220
30957,blr8101,KEGG_pathway,map01100
30958,blr8101,KEGG_pathway,map01110
30959,blr8101,KEGG_pathway,map01130
30960,blr8101,KEGG_pathway,map01210
30961,blr8101,KEGG_pathway,map01230
30962,blr8102,KEGG_pathway,-
30963,blr8103,KEGG_pathway,-
30968,blr8104,KEGG_pathway,map00300
30969,blr8104,KEGG_pathway,map01100
30970,blr8104,KEGG_pathway,map01120
30971,blr8104,KEGG_pathway,map01230
30972,blr8105,KEGG_pathway,-
30977,blr8106,KEGG_pathway,map00300
30978,blr8106,KEGG_pathway,map01100
30979,blr8106,KEGG_pathway,map01120
30980,blr8106,KEGG_pathway,map01230
30981,bll8107,KEGG_pathway,-
30984,bll8108,KEGG_pathway,map00670
30985,bll8108,KEGG_pathway,map00970
30988,bll8109,KEGG_pathway,map00270
30989,bll8109,KEGG_pathway,map00630
30990,blr8110,KEGG_pathway,-
30991,blr8111,KEGG_pathway,-
30993,blr8112,KEGG_pathway,map01501
30994,bll8113,KEGG_pathway,-
30996,bll8114,KEGG_pathway,map03440
30997,bll8115,KEGG_pathway,-
31004,bll8116,KEGG_pathway,map00230
31005,bll8116,KEGG_pathway,map00240
31006,bll8116,KEGG_pathway,map01100
31007,bll8116,KEGG_pathway,map03030
31008,bll8116,KEGG_pathway,map03430
31009,bll8116,KEGG_pathway,map03440
31010,blr8117,KEGG_pathway,-
31013,blr8118,KEGG_pathway,map02010
31014,blr8118,KEGG_pathway,map02020
31017,blr8119,KEGG_pathway,map02010
31018,blr8119,KEGG_pathway,map02020
31019,blr8120,KEGG_pathway,-
31027,blr8121,KEGG_pathway,map00361
31028,blr8121,KEGG_pathway,map00362
31029,blr8121,KEGG_pathway,map00364
31030,blr8121,KEGG_pathway,map00623
31031,blr8121,KEGG_pathway,map01100
31032,blr8121,KEGG_pathway,map01120
31033,blr8121,KEGG_pathway,map01220
31034,blr8122,KEGG_pathway,-
31038,blr8123,KEGG_pathway,map00760
31039,blr8123,KEGG_pathway,map01100
31040,blr8123,KEGG_pathway,map04146
31041,blr8124,KEGG_pathway,-
31042,blr8125,KEGG_pathway,-
31055,bll8126,KEGG_pathway,map00010
31056,bll8126,KEGG_pathway,map00030
31057,bll8126,KEGG_pathway,map00051
31058,bll8126,KEGG_pathway,map00052
31059,bll8126,KEGG_pathway,map00230
31060,bll8126,KEGG_pathway,map00500
31061,bll8126,KEGG_pathway,map00520
31062,bll8126,KEGG_pathway,map00521
31063,bll8126,KEGG_pathway,map01100
31064,bll8126,KEGG_pathway,map01110
31065,bll8126,KEGG_pathway,map01120
31066,bll8126,KEGG_pathway,map01130
31068,bll8127,KEGG_pathway,map04112
31069,bll8128,KEGG_pathway,-
31078,blr8130,KEGG_pathway,-
31086,blr8131,KEGG_pathway,map00230
31087,blr8131,KEGG_pathway,map00240
31088,blr8131,KEGG_pathway,map01100
31089,blr8131,KEGG_pathway,map03030
31090,blr8131,KEGG_pathway,map03410
31091,blr8131,KEGG_pathway,map03420
31092,blr8131,KEGG_pathway,map03440
31093,blr8132,KEGG_pathway,-
31094,bll8133,KEGG_pathway,-
31097,blr8134,KEGG_pathway,map00240
31098,blr8134,KEGG_pathway,map01100
31099,blr8135,KEGG_pathway,-
31100,bll8136,KEGG_pathway,-
31101,bsr8137,KEGG_pathway,-
31102,bll8138,KEGG_pathway,-
31111,blr8139,KEGG_pathway,map00500
31112,blr8139,KEGG_pathway,map01100
31113,blr8139,KEGG_pathway,map01110
31114,blr8139,KEGG_pathway,map02026
31115,blr8139,KEGG_pathway,map04217
31116,blr8139,KEGG_pathway,map04910
31117,blr8139,KEGG_pathway,map04922
31118,blr8139,KEGG_pathway,map04931
31119,blr8140,KEGG_pathway,-
31129,bll8141,KEGG_pathway,map00010
31130,bll8141,KEGG_pathway,map00020
31131,bll8141,KEGG_pathway,map00620
31132,bll8141,KEGG_pathway,map00710
31133,bll8141,KEGG_pathway,map01100
31134,bll8141,KEGG_pathway,map01110
31135,bll8141,KEGG_pathway,map01120
31136,bll8141,KEGG_pathway,map01130
31137,bll8141,KEGG_pathway,map01200
31138,bll8142,KEGG_pathway,-
31139,bll8143,KEGG_pathway,-
31141,blr8144,KEGG_pathway,map02020
31143,blr8145,KEGG_pathway,map02020
31144,blr8146,KEGG_pathway,-
31149,blr8147,KEGG_pathway,map00051
31150,blr8147,KEGG_pathway,map00520
31151,blr8147,KEGG_pathway,map01100
31152,blr8147,KEGG_pathway,map02060
31153,blr8148,KEGG_pathway,-
31154,bll8149,KEGG_pathway,-
31156,blr8150,KEGG_pathway,map05134
31157,blr8151,KEGG_pathway,-
31158,bll8152,KEGG_pathway,-
31159,bll8153,KEGG_pathway,-
31162,bll8154,KEGG_pathway,map00250
31163,bll8154,KEGG_pathway,map01054
31164,blr8155,KEGG_pathway,-
31165,bll8156,KEGG_pathway,-
31166,bll8157,KEGG_pathway,-
31167,blr8158,KEGG_pathway,-
31168,blr8159,KEGG_pathway,-
31170,blr8160,KEGG_pathway,map02010
31172,blr8161,KEGG_pathway,map02010
31174,blr8162,KEGG_pathway,map02010
31175,bll8163,KEGG_pathway,-
31176,bll8164,KEGG_pathway,-
31181,bll8165,KEGG_pathway,map00730
31182,bll8165,KEGG_pathway,map00790
31183,bll8165,KEGG_pathway,map01100
31184,bll8165,KEGG_pathway,map02020
31185,bll8166,KEGG_pathway,-
31186,bll8168,KEGG_pathway,-
31187,blr8169,KEGG_pathway,-
31188,blr8170,KEGG_pathway,-
31190,bll8171,KEGG_pathway,map03410
31191,blr8172,KEGG_pathway,-
31192,blr8173,KEGG_pathway,-
31193,blr8174,KEGG_pathway,-
31194,blr8175,KEGG_pathway,-
31195,blr8176,KEGG_pathway,-
31196,bll8177,KEGG_pathway,-
31197,bll8178,KEGG_pathway,-
31198,blr8180,KEGG_pathway,-
31200,bll8182,KEGG_pathway,-
31202,bll8184,KEGG_pathway,-
31203,blr8185,KEGG_pathway,-
31204,blr8186,KEGG_pathway,-
31205,blr8187,KEGG_pathway,-
31206,blr8188,KEGG_pathway,-
31209,blr8189,KEGG_pathway,map00525
31210,blr8189,KEGG_pathway,map01130
31211,blr8190,KEGG_pathway,-
31212,blr8191,KEGG_pathway,-
31213,bll8192,KEGG_pathway,-
31214,blr8193,KEGG_pathway,-
31215,blr8194,KEGG_pathway,-
31216,bll8195,KEGG_pathway,-
31217,bll8196,KEGG_pathway,-
31218,blr8197,KEGG_pathway,-
31219,blr8198,KEGG_pathway,-
31220,bll8199,KEGG_pathway,-
31221,bll8200,KEGG_pathway,-
31223,bll8202,KEGG_pathway,-
31224,bll8203,KEGG_pathway,-
31225,blr8204,KEGG_pathway,-
31226,bll8205,KEGG_pathway,-
31227,bll8206,KEGG_pathway,-
31228,bll8207,KEGG_pathway,-
31229,bsl8208,KEGG_pathway,-
31230,bll8209,KEGG_pathway,-
31231,bsl8210,KEGG_pathway,-
31238,bll8212,KEGG_pathway,map00621
31239,bll8212,KEGG_pathway,map00624
31240,bll8212,KEGG_pathway,map00626
31241,bll8212,KEGG_pathway,map01100
31242,bll8212,KEGG_pathway,map01120
31243,bll8212,KEGG_pathway,map01220
31244,bsr8214,KEGG_pathway,-
31245,blr8215,KEGG_pathway,-
31248,blr8218,KEGG_pathway,-
31249,blr8219,KEGG_pathway,-
31250,blr8220,KEGG_pathway,-
31251,bsr8221,KEGG_pathway,-
31252,blr8222,KEGG_pathway,-
31253,bll8223,KEGG_pathway,-
31254,blr8224,KEGG_pathway,-
31255,bsr8225,KEGG_pathway,-
31256,blr8226,KEGG_pathway,-
31257,bll8227,KEGG_pathway,-
31258,bsl8228,KEGG_pathway,-
31263,bll8229,KEGG_pathway,map00473
31264,bll8229,KEGG_pathway,map00550
31265,bll8229,KEGG_pathway,map01100
31266,bll8229,KEGG_pathway,map01502
31267,bll8230,KEGG_pathway,-
31272,bll8231,KEGG_pathway,map00430
31273,bll8231,KEGG_pathway,map00460
31274,bll8231,KEGG_pathway,map00480
31275,bll8231,KEGG_pathway,map01100
31276,bll8232,KEGG_pathway,-
31277,blr8233,KEGG_pathway,-
31278,blr8234,KEGG_pathway,-
31281,bll8237,KEGG_pathway,-
31288,bll8244,KEGG_pathway,-
31289,bsr8245,KEGG_pathway,-
31290,bsr8246,KEGG_pathway,-
